time T_d d2 
576.979328 282.353392 0.316649 
577.03008 282.353392 0.31658 
577.080896 282.353392 0.316511 
577.131648 282.353392 0.316442 
577.182464 282.353392 0.316373 
577.233216 282.353392 0.316304 
577.283968 282.353392 0.316235 
577.334784 282.353392 0.316166 
577.385536 282.353392 0.316097 
577.436352 282.353392 0.316028 
577.487104 282.353392 0.315959 
577.53792 282.353392 0.31589 
577.588672 282.353392 0.315821 
577.639488 282.353392 0.315752 
577.69024 282.353392 0.315683 
577.741056 282.353392 0.315614 
577.791808 282.353392 0.315545 
577.84256 282.353392 0.315476 
577.893376 282.353392 0.315407 
577.944128 282.353392 0.315338 
577.994944 282.353392 0.315269 
578.045696 282.353392 0.3152 
578.096512 282.353392 0.315131 
578.147264 282.353392 0.315062 
578.19808 282.353392 0.314993 
578.248832 282.353392 0.314924 
578.299648 282.353392 0.314855 
578.3504 282.353392 0.314786 
578.401216 282.353392 0.314717 
578.451968 282.353392 0.314648 
578.50272 282.353392 0.314579 
578.553536 282.353392 0.31451 
578.604288 282.353392 0.314441 
578.655104 282.353392 0.314372 
578.705856 282.353392 0.314303 
578.756672 282.353392 0.314234 
578.807424 282.353392 0.314165 
578.85824 282.353392 0.314096 
578.908992 282.353392 0.314027 
578.959808 282.353392 0.313958 
579.01056 282.353392 0.313889 
579.061312 282.353392 0.31382 
579.112128 282.353392 0.313751 
579.16288 282.353392 0.313682 
579.213696 282.353392 0.313613 
579.264448 282.353392 0.313544 
579.315264 282.353392 0.313475 
579.366016 282.353392 0.313406 
579.416832 282.353392 0.313337 
579.467584 282.353392 0.313268 
579.5184 282.353392 0.313199 
579.569152 282.353392 0.31313 
579.619904 282.353392 0.313061 
579.67072 282.353392 0.312992 
579.721472 282.353392 0.312923 
579.772288 282.353392 0.312854 
579.82304 282.353392 0.312785 
579.873856 282.353392 0.312716 
579.924608 282.353392 0.312647 
579.975424 282.353392 0.312578 
580.026176 282.353392 0.312509 
580.076992 282.353392 0.31244 
580.127744 282.353392 0.312371 
580.178496 282.353392 0.312302 
580.229312 282.353392 0.312233 
580.280064 282.353392 0.312164 
580.33088 282.353392 0.312095 
580.381632 282.353392 0.312026 
580.432448 282.353392 0.311957 
580.4832 282.353392 0.311888 
580.534016 282.353392 0.311819 
580.584768 282.353392 0.31175 
580.635584 282.353392 0.311681 
580.686336 282.353392 0.311612 
580.737152 282.353392 0.311543 
580.787904 282.353392 0.311474 
580.838656 282.353392 0.311405 
580.889472 282.353392 0.311336 
580.940224 282.353392 0.311267 
580.99104 282.353392 0.311198 
581.041792 282.353392 0.311129 
581.092608 282.353392 0.31106 
581.14336 282.353392 0.310991 
581.194176 282.353392 0.310922 
581.244928 282.353392 0.310853 
581.295744 282.353392 0.310784 
581.346496 282.353392 0.310715 
581.397248 282.353392 0.310646 
581.448064 282.353392 0.310577 
581.498816 282.353392 0.310508 
581.549632 282.353392 0.310439 
581.600384 282.353392 0.31037 
581.6512 282.353392 0.310301 
581.701952 282.353392 0.310232 
581.752768 282.353392 0.310163 
581.80352 282.353392 0.310094 
581.854336 282.353392 0.310025 
581.905088 282.353392 0.309956 
581.95584 282.353392 0.309887 
582.006656 282.353392 0.309818 
582.057408 282.353392 0.30975 
582.108224 282.353392 0.309681 
582.158976 282.353392 0.309612 
582.209792 282.353392 0.309543 
582.260544 282.353392 0.309474 
582.31136 282.353392 0.309405 
582.362112 282.353392 0.309336 
582.412928 282.353392 0.309267 
582.46368 282.353392 0.309198 
582.514496 282.353392 0.309129 
582.565248 282.353392 0.30906 
582.616 282.353392 0.308991 
582.666816 282.353392 0.308922 
582.717568 282.353392 0.308853 
582.768384 282.353392 0.308784 
582.819136 282.353392 0.308715 
582.869952 282.353392 0.308646 
582.920704 282.353392 0.308577 
582.97152 282.353392 0.308508 
583.022272 282.353392 0.308439 
583.073088 282.353392 0.30837 
583.12384 282.353392 0.308301 
583.174592 282.353392 0.308232 
583.225408 282.353392 0.308163 
583.27616 282.353392 0.308094 
583.326976 282.353392 0.308025 
583.377728 282.353392 0.307956 
583.428544 282.353392 0.307887 
583.479296 282.353392 0.307818 
583.530112 282.353392 0.307749 
583.580864 282.353392 0.30768 
583.63168 282.353392 0.307611 
583.682432 282.353392 0.307542 
583.733184 282.353392 0.307473 
583.784 282.353392 0.307404 
583.834752 282.353392 0.307335 
583.885568 282.353392 0.307266 
583.93632 282.353392 0.307197 
583.987136 282.353392 0.307128 
584.037888 282.353392 0.307059 
584.088704 282.353392 0.30699 
584.139456 282.353392 0.306921 
584.190272 282.353392 0.306852 
584.241024 282.353392 0.306783 
584.29184 282.353392 0.306714 
584.342592 282.353392 0.306645 
584.393344 282.353392 0.306576 
584.44416 282.353392 0.306507 
584.494912 282.353392 0.306438 
584.545728 282.353392 0.306369 
584.59648 282.353392 0.3063 
584.647296 282.353392 0.306231 
584.698048 282.353392 0.306162 
584.748864 282.353392 0.306093 
584.799616 282.353392 0.306024 
584.850432 282.353392 0.305955 
584.901184 282.353392 0.305886 
584.951936 282.353392 0.305817 
585.002752 282.353392 0.305748 
585.053504 282.353392 0.305679 
585.10432 282.353392 0.30561 
585.155072 282.353392 0.305541 
585.205888 282.353392 0.305472 
585.25664 282.353392 0.305403 
585.307456 282.353392 0.305334 
585.358208 282.353392 0.305265 
585.409024 282.353392 0.305196 
585.459776 282.353392 0.305127 
585.510528 282.353392 0.305058 
585.561344 282.353392 0.304989 
585.612096 282.353392 0.30492 
585.662912 282.353392 0.304851 
585.713664 282.353392 0.304782 
585.76448 282.353392 0.304713 
585.815232 282.353392 0.304644 
585.866048 282.353392 0.304575 
585.9168 282.353392 0.304506 
585.967616 282.353392 0.304437 
586.018368 282.353392 0.304368 
586.069184 282.353392 0.304299 
586.119936 282.353392 0.30423 
586.170688 282.353392 0.304161 
586.221504 282.353392 0.304092 
586.272256 282.353392 0.304023 
586.323072 282.353392 0.303954 
586.373824 282.353392 0.303885 
586.42464 282.353392 0.303816 
586.475392 282.353392 0.303747 
586.526208 282.353392 0.303678 
586.57696 282.353392 0.303609 
586.627776 282.353392 0.30354 
586.678528 282.353392 0.303471 
586.72928 282.353392 0.303402 
586.780096 282.353392 0.303333 
586.830848 282.353392 0.303264 
586.881664 282.353392 0.303195 
586.932416 282.353392 0.303126 
586.983232 282.353392 0.303057 
587.033984 282.353392 0.302988 
587.0848 282.353392 0.302919 
587.135552 282.353392 0.30285 
587.186368 282.353392 0.302781 
587.23712 282.353392 0.302712 
587.287872 282.353392 0.302643 
587.338688 282.353392 0.302574 
587.38944 282.353392 0.302505 
587.440256 282.353392 0.302436 
587.491008 282.353392 0.302367 
587.541824 282.353392 0.302298 
587.592576 282.353392 0.302229 
587.643392 282.353392 0.30216 
587.694144 282.353392 0.302091 
587.74496 282.353392 0.302023 
587.795712 282.353392 0.301954 
587.846528 282.353392 0.301885 
587.89728 282.353392 0.301816 
587.948032 282.353392 0.301747 
587.998848 282.353392 0.301678 
588.0496 282.353392 0.301609 
588.100416 282.353392 0.30154 
588.151168 282.353392 0.301471 
588.201984 282.353392 0.301402 
588.252736 282.353392 0.301333 
588.303552 282.353392 0.301264 
588.354304 282.353392 0.301195 
588.40512 282.353392 0.301126 
588.455872 282.353392 0.301057 
588.506624 282.353392 0.300988 
588.55744 282.353392 0.300919 
588.608192 282.353392 0.30085 
588.659008 282.353392 0.300781 
588.70976 282.353392 0.300712 
588.760576 282.353392 0.300643 
588.811328 282.353392 0.300574 
588.862144 282.353392 0.300505 
588.912896 282.353392 0.300436 
588.963712 282.353392 0.300367 
589.014464 282.353392 0.300298 
589.065216 282.353392 0.300229 
589.116032 282.353392 0.30016 
589.166784 282.353392 0.300091 
589.2176 282.353392 0.300022 
589.268352 282.353392 0.299953 
589.319168 282.353392 0.299884 
589.36992 282.353392 0.299815 
589.420736 282.353392 0.299746 
589.471488 282.353392 0.299677 
589.522304 282.353392 0.299608 
589.573056 282.353392 0.299539 
589.623872 282.353392 0.29947 
589.674624 282.353392 0.299401 
589.725376 282.353392 0.299332 
589.776192 282.353392 0.299263 
589.826944 282.353392 0.299194 
589.87776 282.353392 0.299125 
589.928512 282.353392 0.299056 
589.979328 282.353392 0.298987 
590.03008 282.353392 0.298918 
590.080896 282.353392 0.298849 
590.131648 282.353392 0.29878 
590.182464 282.353392 0.298711 
590.233216 282.353392 0.298642 
590.283968 282.353392 0.298573 
590.334784 282.353392 0.298504 
590.385536 282.353392 0.298435 
590.436352 282.353392 0.298366 
590.487104 282.353392 0.298297 
590.53792 282.353392 0.298228 
590.588672 282.353392 0.298159 
590.639488 282.353392 0.29809 
590.69024 282.353392 0.298021 
590.741056 282.353392 0.297952 
590.791808 282.353392 0.297883 
590.84256 282.353392 0.297814 
590.893376 282.353392 0.297745 
590.944128 282.353392 0.297676 
590.994944 282.353392 0.297607 
591.045696 282.353392 0.297538 
591.096512 282.353392 0.297469 
591.147264 282.353392 0.2974 
591.19808 282.353392 0.297331 
591.248832 282.353392 0.297262 
591.299648 282.353392 0.297193 
591.3504 282.353392 0.297124 
591.401216 282.353392 0.297055 
591.451968 282.353392 0.296986 
591.50272 282.353392 0.296917 
591.553536 282.353392 0.296848 
591.604288 282.353392 0.296779 
591.655104 282.353392 0.29671 
591.705856 282.353392 0.296641 
591.756672 282.353392 0.296572 
591.807424 282.353392 0.296503 
591.85824 282.353392 0.296434 
591.908992 282.353392 0.296365 
591.959808 282.353392 0.296296 
592.01056 282.353392 0.296227 
592.061312 282.353392 0.296158 
592.112128 282.353392 0.296089 
592.16288 282.353392 0.29602 
592.213696 282.353392 0.295951 
592.264448 282.353392 0.295882 
592.315264 282.353392 0.295813 
592.366016 282.353392 0.295744 
592.416832 282.353392 0.295675 
592.467584 282.353392 0.295606 
592.5184 282.353392 0.295537 
592.569152 282.353392 0.295468 
592.619904 282.353392 0.295399 
592.67072 282.353392 0.29533 
592.721472 282.353392 0.295261 
592.772288 282.353392 0.295192 
592.82304 282.353392 0.295123 
592.873856 282.353392 0.295054 
592.924608 282.353392 0.294985 
592.975424 282.353392 0.294916 
593.026176 282.353392 0.294847 
593.076992 282.353392 0.294779 
593.127744 282.353392 0.29471 
593.178496 282.353392 0.294641 
593.229312 282.353392 0.294572 
593.280064 282.353392 0.294503 
593.33088 282.353392 0.294434 
593.381632 282.353392 0.294365 
593.432448 282.353392 0.294296 
593.4832 282.353392 0.294227 
593.534016 282.353392 0.294158 
593.584768 282.353392 0.294089 
593.635584 282.353392 0.29402 
593.686336 282.353392 0.293951 
593.737152 282.353392 0.293882 
593.787904 282.353392 0.293813 
593.838656 282.353392 0.293744 
593.889472 282.353392 0.293675 
593.940224 282.353392 0.293606 
593.99104 282.353392 0.293537 
594.041792 282.353392 0.293468 
594.092608 282.353392 0.293399 
594.14336 282.353392 0.29333 
594.194176 282.353392 0.293261 
594.244928 282.353392 0.293192 
594.295744 282.353392 0.293123 
594.346496 282.353392 0.293054 
594.397248 282.353392 0.292985 
594.448064 282.353392 0.292916 
594.498816 282.353392 0.292847 
594.549632 282.353392 0.292778 
594.600384 282.353392 0.292709 
594.6512 282.353392 0.29264 
594.701952 282.353392 0.292571 
594.752768 282.353392 0.292502 
594.80352 282.353392 0.292433 
594.854336 282.353392 0.292364 
594.905088 282.353392 0.292295 
594.95584 282.353392 0.292226 
595.006656 282.353392 0.292157 
595.057408 282.353392 0.292088 
595.108224 282.353392 0.292019 
595.158976 282.353392 0.29195 
595.209792 282.353392 0.291881 
595.260544 282.353392 0.291812 
595.31136 282.353392 0.291743 
595.362112 282.353392 0.291674 
595.412928 282.353392 0.291605 
595.46368 282.353392 0.291536 
595.514496 282.353392 0.291467 
595.565248 282.353392 0.291398 
595.616 282.353392 0.291329 
595.666816 282.353392 0.29126 
595.717568 282.353392 0.291191 
595.768384 282.353392 0.291122 
595.819136 282.353392 0.291053 
595.869952 282.353392 0.290984 
595.920704 282.353392 0.290915 
595.97152 282.353392 0.290846 
596.022272 282.353392 0.290777 
596.073088 282.353392 0.290708 
596.12384 282.353392 0.290639 
596.174592 282.353392 0.29057 
596.225408 282.353392 0.290501 
596.27616 282.353392 0.290432 
596.326976 282.353392 0.290363 
596.377728 282.353392 0.290294 
596.428544 282.353392 0.290225 
596.479296 282.353392 0.290156 
596.530112 282.353392 0.290087 
596.580864 282.353392 0.290018 
596.63168 282.353392 0.289949 
596.682432 282.353392 0.28988 
596.733184 282.353392 0.289811 
596.784 282.353392 0.289742 
596.834752 282.353392 0.289673 
596.885568 282.353392 0.289604 
596.93632 282.353392 0.289535 
596.987136 282.353392 0.289466 
597.037888 282.353392 0.289397 
597.088704 282.353392 0.289328 
597.139456 282.353392 0.289259 
597.190272 282.353392 0.28919 
597.241024 282.353392 0.289121 
597.29184 282.353392 0.289052 
597.342592 282.353392 0.288983 
597.393344 282.353392 0.288914 
597.44416 282.353392 0.288845 
597.494912 282.353392 0.288776 
597.545728 282.353392 0.288707 
597.59648 282.353392 0.288638 
597.647296 282.353392 0.288569 
597.698048 282.353392 0.2885 
597.748864 282.353392 0.288431 
597.799616 282.353392 0.288362 
597.850432 282.353392 0.288293 
597.901184 282.353392 0.288224 
597.951936 282.353392 0.288155 
598.002752 282.353392 0.288086 
598.053504 282.353392 0.288017 
598.10432 282.353392 0.287948 
598.155072 282.353392 0.287879 
598.205888 282.353392 0.287811 
598.25664 282.353392 0.287742 
598.307456 282.353392 0.287673 
598.358208 282.353392 0.287604 
598.409024 282.353392 0.287535 
598.459776 282.353392 0.287466 
598.510528 282.353392 0.287397 
598.561344 282.353392 0.287328 
598.612096 282.353392 0.287259 
598.662912 282.353392 0.28719 
598.713664 282.353392 0.287121 
598.76448 282.353392 0.287052 
598.815232 282.353392 0.286983 
598.866048 282.353392 0.286914 
598.9168 282.353392 0.286845 
598.967616 282.353392 0.286776 
599.018368 282.353392 0.286707 
599.069184 282.353392 0.286638 
599.119936 282.353392 0.286569 
599.170688 282.353392 0.2865 
599.221504 282.353392 0.286431 
599.272256 282.353392 0.286362 
599.323072 282.353392 0.286293 
599.373824 282.353392 0.286224 
599.42464 282.353392 0.286155 
599.475392 282.353392 0.286086 
599.526208 282.353392 0.286017 
599.57696 282.353392 0.285948 
599.627776 282.353392 0.285879 
599.678528 282.353392 0.28581 
599.72928 282.353392 0.285741 
599.780096 282.353392 0.285672 
599.830848 282.353392 0.285603 
599.881664 282.353392 0.285534 
599.932416 282.353392 0.285465 
599.983232 282.353392 0.285396 
600.033984 282.353392 0.285327 
600.0848 282.353392 0.285258 
600.135552 282.353392 0.285189 
600.186368 282.353392 0.28512 
600.23712 282.353392 0.285051 
600.287872 282.353392 0.284982 
600.338688 282.353392 0.284913 
600.38944 282.353392 0.284844 
600.440256 282.353392 0.284775 
600.491008 282.353392 0.284706 
600.541824 282.353392 0.284637 
600.592576 282.353392 0.284568 
600.643392 282.353392 0.284499 
600.694144 282.353392 0.28443 
600.74496 282.353392 0.284361 
600.795712 282.353392 0.284292 
600.846528 282.353392 0.284223 
600.89728 282.353392 0.284154 
600.948032 282.353392 0.284085 
600.998848 282.353392 0.284016 
601.0496 282.353392 0.283947 
601.100416 282.353392 0.283878 
601.151168 282.353392 0.283809 
601.201984 282.353392 0.28374 
601.252736 282.353392 0.283671 
601.303552 282.353392 0.283602 
601.354304 282.353392 0.283533 
601.40512 282.353392 0.283464 
601.455872 282.353392 0.283395 
601.506624 282.353392 0.283326 
601.55744 282.353392 0.283257 
601.608192 282.353392 0.283188 
601.659008 282.353392 0.283119 
601.70976 282.353392 0.28305 
601.760576 282.353392 0.282981 
601.811328 282.353392 0.282912 
601.862144 282.353392 0.282843 
601.912896 282.353392 0.282774 
601.963712 282.353392 0.282705 
602.014464 282.353392 0.282636 
602.065216 282.353392 0.282567 
602.116032 282.353392 0.282498 
602.166784 282.353392 0.282429 
602.2176 282.353392 0.28236 
602.268352 282.353392 0.282291 
602.319168 282.353392 0.282222 
602.36992 282.353392 0.282153 
602.420736 282.353392 0.282084 
602.471488 282.353392 0.282015 
602.522304 282.353392 0.281946 
602.573056 282.353392 0.281877 
602.623872 282.353392 0.281808 
602.674624 282.353392 0.281739 
602.725376 282.353392 0.28167 
602.776192 282.353392 0.281601 
602.826944 282.353392 0.281532 
602.87776 282.353392 0.281463 
602.928512 282.353392 0.281394 
602.979328 282.353392 0.281325 
603.03008 282.353392 0.281256 
603.080896 282.353392 0.281188 
603.131648 282.353392 0.281119 
603.182464 282.353392 0.28105 
603.233216 282.353392 0.280981 
603.283968 282.353392 0.280912 
603.334784 282.353392 0.280843 
603.385536 282.353392 0.280774 
603.436352 282.353392 0.280705 
603.487104 282.353392 0.280636 
603.53792 282.353392 0.280567 
603.588672 282.353392 0.280498 
603.639488 282.353392 0.280429 
603.69024 282.353392 0.28036 
603.741056 282.353392 0.280291 
603.791808 282.353392 0.280222 
603.84256 282.353392 0.280153 
603.893376 282.353392 0.280084 
603.944128 282.353392 0.280015 
603.994944 282.353392 0.279946 
604.045696 282.353392 0.279877 
604.096512 282.353392 0.279808 
604.147264 282.353392 0.279739 
604.19808 282.353392 0.27967 
604.248832 282.353392 0.279601 
604.299648 282.353392 0.279532 
604.3504 282.353392 0.279463 
604.401216 282.353392 0.279394 
604.451968 282.353392 0.279325 
604.50272 282.353392 0.279256 
604.553536 282.353392 0.279187 
604.604288 282.353392 0.279118 
604.655104 282.353392 0.279049 
604.705856 282.353392 0.27898 
604.756672 282.353392 0.278911 
604.807424 282.353392 0.278842 
604.85824 282.353392 0.278773 
604.908992 282.353392 0.278704 
604.959808 282.353392 0.278635 
605.01056 282.353392 0.278566 
605.061312 282.353392 0.278497 
605.112128 282.353392 0.278428 
605.16288 282.353392 0.278359 
605.213696 282.353392 0.27829 
605.264448 282.353392 0.278221 
605.315264 282.353392 0.278152 
605.366016 282.353392 0.278083 
605.416832 282.353392 0.278014 
605.467584 282.353392 0.277945 
605.5184 282.353392 0.277876 
605.569152 282.353392 0.277807 
605.619904 282.353392 0.277738 
605.67072 282.353392 0.277669 
605.721472 282.353392 0.2776 
605.772288 282.353392 0.277531 
605.82304 282.353392 0.277462 
605.873856 282.353392 0.277393 
605.924608 282.353392 0.277324 
605.975424 282.353392 0.277255 
606.026176 282.353392 0.277186 
606.076992 282.353392 0.277117 
606.127744 282.353392 0.277048 
606.178496 282.353392 0.276979 
606.229312 282.353392 0.27691 
606.280064 282.353392 0.276841 
606.33088 282.353392 0.276772 
606.381632 282.353392 0.276703 
606.432448 282.353392 0.276634 
606.4832 282.353392 0.276565 
606.534016 282.353392 0.276496 
606.584768 282.353392 0.276427 
606.635584 282.353392 0.276358 
606.686336 282.353392 0.276289 
606.737152 282.353392 0.27622 
606.787904 282.353392 0.276151 
606.838656 282.353392 0.276082 
606.889472 282.353392 0.276013 
606.940224 282.353392 0.275944 
606.99104 282.353392 0.275875 
607.041792 282.353392 0.275806 
607.092608 282.353392 0.275737 
607.14336 282.353392 0.275668 
607.194176 282.353392 0.275599 
607.244928 282.353392 0.27553 
607.295744 282.353392 0.275461 
607.346496 282.353392 0.275392 
607.397248 282.353392 0.275323 
607.448064 282.353392 0.275254 
607.498816 282.353392 0.275185 
607.549632 282.353392 0.275116 
607.600384 282.353392 0.275047 
607.6512 282.353392 0.274978 
607.701952 282.353392 0.274909 
607.752768 282.353392 0.274841 
607.80352 282.353392 0.274772 
607.854336 282.353392 0.274703 
607.905088 282.353392 0.274634 
607.95584 282.353392 0.274565 
608.006656 282.353392 0.274496 
608.057408 282.353392 0.274427 
608.108224 282.353392 0.274358 
608.158976 282.353392 0.274289 
608.209792 282.353392 0.27422 
608.260544 282.353392 0.274151 
608.31136 282.353392 0.274082 
608.362112 282.353392 0.274013 
608.412928 282.353392 0.273944 
608.46368 282.353392 0.273875 
608.514496 282.353392 0.273806 
608.565248 282.353392 0.273737 
608.616 282.353392 0.273668 
608.666816 282.353392 0.273599 
608.717568 282.353392 0.27353 
608.768384 282.353392 0.273461 
608.819136 282.353392 0.273392 
608.869952 282.353392 0.273323 
608.920704 282.353392 0.273254 
608.97152 282.353392 0.273185 
609.022272 282.353392 0.273116 
609.073088 282.353392 0.273047 
609.12384 282.353392 0.272978 
609.174592 282.353392 0.272909 
609.225408 282.353392 0.27284 
609.27616 282.353392 0.272771 
609.326976 282.353392 0.272702 
609.377728 282.353392 0.272633 
609.428544 282.353392 0.272564 
609.479296 282.353392 0.272495 
609.530112 282.353392 0.272426 
609.580864 282.353392 0.272357 
609.63168 282.353392 0.272288 
609.682432 282.353392 0.272219 
609.733184 282.353392 0.27215 
609.784 282.353392 0.272081 
609.834752 282.353392 0.272012 
609.885568 282.353392 0.271943 
609.93632 282.353392 0.271874 
609.987136 282.353392 0.271805 
610.037888 282.353392 0.271736 
610.088704 282.353392 0.271667 
610.139456 282.353392 0.271598 
610.190272 282.353392 0.271529 
610.241024 282.353392 0.27146 
610.29184 282.353392 0.271391 
610.342592 282.353392 0.271322 
610.393344 282.353392 0.271253 
610.44416 282.353392 0.271184 
610.494912 282.353392 0.271115 
610.545728 282.353392 0.271046 
610.59648 282.353392 0.270977 
610.647296 282.353392 0.270908 
610.698048 282.353392 0.270839 
610.748864 282.353392 0.27077 
610.799616 282.353392 0.270701 
610.850432 282.353392 0.270632 
610.901184 282.353392 0.270563 
610.951936 282.353392 0.270494 
611.002752 282.353392 0.270425 
611.053504 282.353392 0.270356 
611.10432 282.353392 0.270287 
611.155072 282.353392 0.270218 
611.205888 282.353392 0.270149 
611.25664 282.353392 0.27008 
611.307456 282.353392 0.270011 
611.358208 282.353392 0.269942 
611.409024 282.353392 0.269873 
611.459776 282.353392 0.269804 
611.510528 282.353392 0.269735 
611.561344 282.353392 0.269666 
611.612096 282.353392 0.269597 
611.662912 282.353392 0.269528 
611.713664 282.353392 0.269459 
611.76448 282.353392 0.26939 
611.815232 282.353392 0.269321 
611.866048 282.353392 0.269252 
611.9168 282.353392 0.269183 
611.967616 282.353392 0.269114 
612.018368 282.353392 0.269045 
612.069184 282.353392 0.268976 
612.119936 282.353392 0.268907 
612.170688 282.353392 0.268839 
612.221504 282.353392 0.26877 
612.272256 282.353392 0.268701 
612.323072 282.353392 0.268632 
612.373824 282.353392 0.268563 
612.42464 282.353392 0.268494 
612.475392 282.353392 0.268425 
612.526208 282.353392 0.268356 
612.57696 282.353392 0.268287 
612.627776 282.353392 0.268218 
612.678528 282.353392 0.268149 
612.72928 282.353392 0.26808 
612.780096 282.353392 0.268011 
612.830848 282.353392 0.267942 
612.881664 282.353392 0.267873 
612.932416 282.353392 0.267804 
612.983232 282.353392 0.267735 
613.033984 282.353392 0.267666 
613.0848 282.353392 0.267597 
613.135552 282.353392 0.267528 
613.186368 282.353392 0.267459 
613.23712 282.353392 0.26739 
613.287872 282.353392 0.267321 
613.338688 282.353392 0.267252 
613.38944 282.353392 0.267183 
613.440256 282.353392 0.267114 
613.491008 282.353392 0.267045 
613.541824 282.353392 0.266976 
613.592576 282.353392 0.266907 
613.643392 282.353392 0.266838 
613.694144 282.353392 0.266769 
613.74496 282.353392 0.2667 
613.795712 282.353392 0.266631 
613.846528 282.353392 0.266562 
613.89728 282.353392 0.266493 
613.948032 282.353392 0.266424 
613.998848 282.353392 0.266355 
614.0496 282.353392 0.266286 
614.100416 282.353392 0.266217 
614.151168 282.353392 0.266148 
614.201984 282.353392 0.266079 
614.252736 282.353392 0.26601 
614.303552 282.353392 0.265941 
614.354304 282.353392 0.265872 
614.40512 282.353392 0.265803 
614.455872 282.353392 0.265734 
614.506624 282.353392 0.265665 
614.55744 282.353392 0.265596 
614.608192 282.353392 0.265527 
614.659008 282.353392 0.265458 
614.70976 282.353392 0.265389 
614.760576 282.353392 0.26532 
614.811328 282.353392 0.265251 
614.862144 282.353392 0.265182 
614.912896 282.353392 0.265113 
614.963712 282.353392 0.265044 
615.014464 282.353392 0.264975 
615.065216 282.353392 0.264906 
615.116032 282.353392 0.264837 
615.166784 282.353392 0.264768 
615.2176 282.353392 0.264699 
615.268352 282.353392 0.26463 
615.319168 282.353392 0.264561 
615.36992 282.353392 0.264492 
615.420736 282.353392 0.264423 
615.471488 282.353392 0.264354 
615.522304 282.353392 0.264285 
615.573056 282.353392 0.264216 
615.623872 282.353392 0.264147 
615.674624 282.353392 0.264078 
615.725376 282.353392 0.264009 
615.776192 282.353392 0.26394 
615.826944 282.353392 0.263871 
615.87776 282.353392 0.263802 
615.928512 282.353392 0.263733 
615.979328 282.353392 0.263664 
616.03008 282.353392 0.263595 
616.080896 282.353392 0.263526 
616.131648 282.353392 0.263457 
616.182464 282.353392 0.263388 
616.233216 282.353392 0.263319 
616.283968 282.353392 0.26325 
616.334784 282.353392 0.263181 
616.385536 282.353392 0.263112 
616.436352 282.353392 0.263044 
616.487104 282.353392 0.262975 
616.53792 282.353392 0.262906 
616.588672 282.353392 0.262837 
616.639488 282.353392 0.262768 
616.69024 282.353392 0.262699 
616.741056 282.353392 0.26263 
616.791808 282.353392 0.262561 
616.84256 282.353392 0.262492 
616.893376 282.353392 0.262423 
616.944128 282.353392 0.262354 
616.994944 282.353392 0.262285 
617.045696 282.353392 0.262216 
617.096512 282.353392 0.262147 
617.147264 282.353392 0.262078 
617.19808 282.353392 0.262009 
617.248832 282.353392 0.26194 
617.299648 282.353392 0.261871 
617.3504 282.353392 0.261802 
617.401216 282.353392 0.261733 
617.451968 282.353392 0.261664 
617.50272 282.353392 0.261595 
617.553536 282.353392 0.261526 
617.604288 282.353392 0.261457 
617.655104 282.353392 0.261388 
617.705856 282.353392 0.261319 
617.756672 282.353392 0.26125 
617.807424 282.353392 0.261181 
617.85824 282.353392 0.261112 
617.908992 282.353392 0.261043 
617.959808 282.353392 0.260974 
618.01056 282.353392 0.260905 
618.061312 282.353392 0.260836 
618.112128 282.353392 0.260767 
618.16288 282.353392 0.260698 
618.213696 282.353392 0.260629 
618.264448 282.353392 0.26056 
618.315264 282.353392 0.260491 
618.366016 282.353392 0.260422 
618.416832 282.353392 0.260353 
618.467584 282.353392 0.260284 
618.5184 282.353392 0.260215 
618.569152 282.353392 0.260146 
618.619904 282.353392 0.260077 
618.67072 282.353392 0.260008 
618.721472 282.353392 0.259939 
618.772288 282.353392 0.25987 
618.82304 282.353392 0.259801 
618.873856 282.353392 0.259732 
618.924608 282.353392 0.259663 
618.975424 282.353392 0.259594 
619.026176 282.353392 0.259525 
619.076992 282.353392 0.259456 
619.127744 282.353392 0.259387 
619.178496 282.353392 0.259318 
619.229312 282.353392 0.259249 
619.280064 282.353392 0.25918 
619.33088 282.353392 0.259111 
619.381632 282.353392 0.259042 
619.432448 282.353392 0.258973 
619.4832 282.353392 0.258904 
619.534016 282.353392 0.258835 
619.584768 282.353392 0.258766 
619.635584 282.353392 0.258697 
619.686336 282.353392 0.258628 
619.737152 282.353392 0.258559 
619.787904 282.353392 0.25849 
619.838656 282.353392 0.258421 
619.889472 282.353392 0.258352 
619.940224 282.353392 0.258283 
619.99104 282.353392 0.258214 
620.041792 282.353392 0.258145 
620.092608 282.353392 0.258076 
620.14336 282.353392 0.258007 
620.194176 282.353392 0.257938 
620.244928 282.353392 0.257869 
620.295744 282.353392 0.2578 
620.346496 282.353392 0.257731 
620.397248 282.353392 0.257662 
620.448064 282.353392 0.257593 
620.498816 282.353392 0.257524 
620.549632 282.353392 0.257456 
620.600384 282.353392 0.257387 
620.6512 282.353392 0.257318 
620.701952 282.353392 0.257249 
620.752768 282.353392 0.25718 
620.80352 282.353392 0.257111 
620.854336 282.353392 0.257042 
620.905088 282.353392 0.256973 
620.95584 282.353392 0.256904 
621.006656 282.353392 0.256835 
621.057408 282.353392 0.256766 
621.108224 282.353392 0.256697 
621.158976 282.353392 0.256628 
621.209792 282.353392 0.256559 
621.260544 282.353392 0.25649 
621.31136 282.353392 0.256421 
